start_date,end_date,value,device
2023-02-06 22:30:07+01:00,2023-02-06 23:54:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-06 23:54:53+01:00,2023-02-07 04:55:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 22:04:03+01:00,2023-02-07 22:29:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 22:29:33+01:00,2023-02-07 22:34:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 22:34:58+01:00,2023-02-07 22:51:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 22:51:44+01:00,2023-02-07 23:18:42+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 23:19:58+01:00,2023-02-07 23:20:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 23:21:40+01:00,2023-02-07 23:32:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-07 23:33:01+01:00,2023-02-08 00:02:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 00:05:55+01:00,2023-02-08 00:06:35+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 00:16:32+01:00,2023-02-08 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 21:42:26+01:00,2023-02-08 21:42:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:06:15+01:00,2023-02-08 22:06:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:06:37+01:00,2023-02-08 22:06:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:07:57+01:00,2023-02-08 22:09:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:10:14+01:00,2023-02-08 22:20:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:25:17+01:00,2023-02-08 22:25:27+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:47:06+01:00,2023-02-08 22:52:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-08 22:57:19+01:00,2023-02-09 00:02:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-09 00:02:20+01:00,2023-02-09 00:23:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-09 00:23:47+01:00,2023-02-09 00:23:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-09 00:23:51+01:00,2023-02-09 00:45:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-09 00:46:30+01:00,2023-02-09 00:50:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-09 01:04:43+01:00,2023-02-09 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-10 00:14:37+01:00,2023-02-10 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-10 22:03:42+01:00,2023-02-11 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-11 21:57:41+01:00,2023-02-11 22:02:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-11 22:05:07+01:00,2023-02-11 22:09:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-11 22:09:22+01:00,2023-02-12 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-12 21:32:32+01:00,2023-02-12 22:55:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-12 22:56:31+01:00,2023-02-13 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:00:10+01:00,2023-02-13 22:20:43+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:22:06+01:00,2023-02-13 22:30:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:30:27+01:00,2023-02-13 22:30:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:32:05+01:00,2023-02-13 22:32:39+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:33:08+01:00,2023-02-13 22:33:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:34:52+01:00,2023-02-13 22:35:23+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:35:38+01:00,2023-02-13 22:38:51+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:39:03+01:00,2023-02-13 22:39:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:39:06+01:00,2023-02-13 22:47:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:49:24+01:00,2023-02-13 22:56:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:56:20+01:00,2023-02-13 22:59:09+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 22:59:23+01:00,2023-02-13 22:59:54+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 23:00:25+01:00,2023-02-13 23:01:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-13 23:05:09+01:00,2023-02-14 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 21:43:33+01:00,2023-02-14 22:06:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:08:35+01:00,2023-02-14 22:18:11+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:23:10+01:00,2023-02-14 22:24:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:25:51+01:00,2023-02-14 22:38:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:43:58+01:00,2023-02-14 22:44:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:51:19+01:00,2023-02-14 22:55:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:56:42+01:00,2023-02-14 22:57:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 22:57:56+01:00,2023-02-14 22:58:21+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:02:25+01:00,2023-02-14 23:06:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:07:55+01:00,2023-02-14 23:12:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:13:11+01:00,2023-02-14 23:17:11+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:18:04+01:00,2023-02-14 23:18:22+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:18:53+01:00,2023-02-14 23:25:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:29:01+01:00,2023-02-14 23:33:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:34:47+01:00,2023-02-14 23:35:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:36:53+01:00,2023-02-14 23:39:11+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:39:17+01:00,2023-02-14 23:43:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:44:40+01:00,2023-02-14 23:57:43+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-14 23:58:05+01:00,2023-02-15 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-15 21:29:24+01:00,2023-02-16 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:04:43+01:00,2023-02-16 20:04:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:06:06+01:00,2023-02-16 20:06:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:14:30+01:00,2023-02-16 20:15:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:17:40+01:00,2023-02-16 20:35:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:37:41+01:00,2023-02-16 20:45:43+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:47:14+01:00,2023-02-16 20:49:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:52:13+01:00,2023-02-16 20:58:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 20:59:41+01:00,2023-02-16 21:24:39+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:29:25+01:00,2023-02-16 21:30:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:30:36+01:00,2023-02-16 21:35:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:35:34+01:00,2023-02-16 21:37:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:37:24+01:00,2023-02-16 21:39:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:42:26+01:00,2023-02-16 21:43:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:43:58+01:00,2023-02-16 21:44:08+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:44:31+01:00,2023-02-16 21:55:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 21:56:08+01:00,2023-02-16 22:13:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:13:27+01:00,2023-02-16 22:14:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:14:31+01:00,2023-02-16 22:15:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:16:18+01:00,2023-02-16 22:17:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:18:40+01:00,2023-02-16 22:24:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:27:49+01:00,2023-02-16 22:58:42+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 22:58:55+01:00,2023-02-16 23:01:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 23:04:22+01:00,2023-02-16 23:10:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-16 23:11:51+01:00,2023-02-17 02:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 20:00:20+01:00,2023-02-17 20:38:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 20:38:22+01:00,2023-02-17 20:46:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 20:46:14+01:00,2023-02-17 21:30:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 21:30:53+01:00,2023-02-17 21:43:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 21:49:35+01:00,2023-02-17 22:01:13+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 22:01:21+01:00,2023-02-17 22:26:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 22:26:42+01:00,2023-02-17 22:39:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 22:39:49+01:00,2023-02-17 22:40:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 22:41:31+01:00,2023-02-17 22:51:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 22:52:16+01:00,2023-02-17 23:01:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:01:15+01:00,2023-02-17 23:29:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:32:40+01:00,2023-02-17 23:34:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:35:13+01:00,2023-02-17 23:36:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:36:39+01:00,2023-02-17 23:44:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:45:50+01:00,2023-02-17 23:46:43+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:46:43+01:00,2023-02-17 23:57:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:57:20+01:00,2023-02-17 23:57:21+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:57:48+01:00,2023-02-17 23:58:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-17 23:58:25+01:00,2023-02-18 00:00:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:00:44+01:00,2023-02-18 00:03:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:03:14+01:00,2023-02-18 00:08:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:09:03+01:00,2023-02-18 00:17:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:17:50+01:00,2023-02-18 00:18:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:19:27+01:00,2023-02-18 00:19:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:19:44+01:00,2023-02-18 00:20:39+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:21:59+01:00,2023-02-18 00:23:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:32:51+01:00,2023-02-18 00:52:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:53:43+01:00,2023-02-18 00:55:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 00:56:31+01:00,2023-02-18 02:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 19:59:38+01:00,2023-02-18 20:05:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:05:10+01:00,2023-02-18 20:09:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:10:56+01:00,2023-02-18 20:15:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:16:07+01:00,2023-02-18 20:23:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:24:06+01:00,2023-02-18 20:26:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:27:06+01:00,2023-02-18 20:28:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:29:42+01:00,2023-02-18 20:31:15+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:32:26+01:00,2023-02-18 20:40:13+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:42:23+01:00,2023-02-18 20:49:11+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 20:50:20+01:00,2023-02-18 21:18:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:19:32+01:00,2023-02-18 21:20:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:20:07+01:00,2023-02-18 21:24:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:24:40+01:00,2023-02-18 21:25:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:27:30+01:00,2023-02-18 21:29:27+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:30:33+01:00,2023-02-18 21:32:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:35:01+01:00,2023-02-18 21:56:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:57:27+01:00,2023-02-18 21:59:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 21:59:13+01:00,2023-02-18 22:06:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:07:10+01:00,2023-02-18 22:07:12+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:07:42+01:00,2023-02-18 22:07:48+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:08:02+01:00,2023-02-18 22:13:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:13:50+01:00,2023-02-18 22:14:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:18:38+01:00,2023-02-18 22:19:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:20:53+01:00,2023-02-18 22:22:05+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:25:06+01:00,2023-02-18 22:25:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:25:35+01:00,2023-02-18 22:26:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:27:17+01:00,2023-02-18 22:30:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 22:33:35+01:00,2023-02-18 23:00:45+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:01:05+01:00,2023-02-18 23:01:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:02:13+01:00,2023-02-18 23:18:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:18:34+01:00,2023-02-18 23:18:49+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:18:58+01:00,2023-02-18 23:19:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:21:55+01:00,2023-02-18 23:23:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:23:17+01:00,2023-02-18 23:23:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:23:34+01:00,2023-02-18 23:24:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:24:59+01:00,2023-02-18 23:25:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:25:10+01:00,2023-02-18 23:25:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:25:20+01:00,2023-02-18 23:25:26+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:31:37+01:00,2023-02-18 23:32:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-18 23:40:16+01:00,2023-02-19 00:01:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-19 00:02:00+01:00,2023-02-19 02:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-19 21:57:48+01:00,2023-02-20 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-20 22:02:57+01:00,2023-02-20 22:07:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-20 22:08:15+01:00,2023-02-21 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-21 21:56:39+01:00,2023-02-21 21:57:04+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-21 22:13:54+01:00,2023-02-21 22:14:28+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-21 22:14:50+01:00,2023-02-21 22:14:53+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-21 22:15:16+01:00,2023-02-22 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-22 22:58:40+01:00,2023-02-23 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-23 22:04:28+01:00,2023-02-23 23:16:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-23 23:16:41+01:00,2023-02-24 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-24 22:04:25+01:00,2023-02-24 22:23:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-24 22:30:11+01:00,2023-02-24 22:31:37+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-24 22:36:32+01:00,2023-02-25 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-25 21:18:45+01:00,2023-02-26 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-26 21:54:02+01:00,2023-02-26 22:14:22+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-26 22:14:35+01:00,2023-02-27 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-27 21:50:36+01:00,2023-02-27 21:50:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-27 22:18:26+01:00,2023-02-27 22:25:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-27 22:26:05+01:00,2023-02-28 04:55:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-28 21:57:02+01:00,2023-02-28 21:57:14+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-28 22:06:16+01:00,2023-02-28 22:20:52+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-28 22:20:59+01:00,2023-02-28 22:28:10+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-02-28 22:29:32+01:00,2023-03-01 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 21:13:31+01:00,2023-03-01 23:07:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:07:23+01:00,2023-03-01 23:09:32+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:09:49+01:00,2023-03-01 23:10:41+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:12:05+01:00,2023-03-01 23:20:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:21:29+01:00,2023-03-01 23:45:13+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:45:36+01:00,2023-03-01 23:46:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-01 23:46:44+01:00,2023-03-01 23:47:22+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-02 00:05:22+01:00,2023-03-02 00:06:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-02 00:15:59+01:00,2023-03-02 00:21:11+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-02 00:22:27+01:00,2023-03-02 00:22:29+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-02 00:23:03+01:00,2023-03-02 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-02 21:58:04+01:00,2023-03-03 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-03 22:39:29+01:00,2023-03-03 22:39:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-03 23:10:34+01:00,2023-03-04 05:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 21:59:54+01:00,2023-03-04 22:45:38+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 22:45:51+01:00,2023-03-04 22:47:59+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 22:48:59+01:00,2023-03-04 22:50:24+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 23:01:21+01:00,2023-03-04 23:01:25+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 23:03:54+01:00,2023-03-04 23:04:39+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 23:04:53+01:00,2023-03-04 23:12:58+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 23:12:59+01:00,2023-03-04 23:13:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-04 23:14:11+01:00,2023-03-05 04:55:02+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:02:18+01:00,2023-03-05 22:03:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:14:12+01:00,2023-03-05 22:16:50+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:16:52+01:00,2023-03-05 22:17:18+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:33:43+01:00,2023-03-05 22:36:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:36:59+01:00,2023-03-05 22:37:17+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:37:26+01:00,2023-03-05 22:40:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:40:15+01:00,2023-03-05 22:42:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-05 22:43:21+01:00,2023-03-06 04:55:00+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-06 21:34:36+01:00,2023-03-07 04:05:06+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 04:05:16+01:00,2023-03-07 04:16:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 04:18:21+01:00,2023-03-07 04:26:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 04:26:48+01:00,2023-03-07 04:46:35+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 04:46:40+01:00,2023-03-07 04:53:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 04:53:59+01:00,2023-03-07 04:55:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 21:59:23+01:00,2023-03-07 22:06:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-07 22:06:53+01:00,2023-03-08 04:55:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:04:59+01:00,2023-03-08 22:08:40+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:09:15+01:00,2023-03-08 22:17:46+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:17:47+01:00,2023-03-08 22:18:56+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:21:31+01:00,2023-03-08 22:22:19+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:24:01+01:00,2023-03-08 22:24:20+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:24:26+01:00,2023-03-08 22:31:07+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:39:26+01:00,2023-03-08 22:39:30+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:39:37+01:00,2023-03-08 22:40:16+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:40:21+01:00,2023-03-08 22:41:34+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 22:56:57+01:00,2023-03-08 23:07:47+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:08:31+01:00,2023-03-08 23:09:03+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:09:29+01:00,2023-03-08 23:09:54+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:13:57+01:00,2023-03-08 23:15:55+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:17:25+01:00,2023-03-08 23:20:57+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:21:14+01:00,2023-03-08 23:24:33+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:25:21+01:00,2023-03-08 23:25:31+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
2023-03-08 23:26:54+01:00,2023-03-08 23:27:01+01:00,HKCategoryValueSleepAnalysisInBed,iPhone
